#name	crc	size	key
Far East of Eden - Tengai Makyou - Ziria (Japan) (Hibaihin)	731d7c14	882	Far East of Eden - Tengai Makyou - Ziria (Japan) (Hibaihin)
Far East of Eden - Tengai Makyou - Ziria (Japan) (Rev 6)	1cb5ce72	864	Far East of Eden - Tengai Makyou - Ziria (Japan) (Hibaihin)
Far East of Eden - Tengai Makyou - Ziria (Japan) (Rev 7)	18a057c4	864	Far East of Eden - Tengai Makyou - Ziria (Japan) (Hibaihin)
Far East of Eden - Tengai Makyou II - Manji Maru (Japan)	0dde7980	3274	Far East of Eden - Tengai Makyou II - Manji Maru (Japan)
Farjius no Jakoutei - Neo Metal Fantasy (Japan)	41f6f5c4	3672	Farjius no Jakoutei - Neo Metal Fantasy (Japan)
Farjius no Jakoutei - Neo Metal Fantasy (Japan) (Rev 1)	178d7901	3912	Farjius no Jakoutei - Neo Metal Fantasy (Japan)
Faussete Amour (Japan)	5002af0e	4426	Faussete Amour (Japan)
Fiend Hunter (Japan)	feaad49a	2098	Fiend Hunter (Japan)
Fighting Street (Japan) (Rev 4)	46f26a8a	2780	Fighting Street (USA)
Fighting Street (Japan) (Rev 5)	d614f62e	2780	Fighting Street (USA)
Fighting Street (USA)	b4ad7ebf	2520	Fighting Street (USA)
Final Zone II (Japan)	7c68cc77	5189	Final Zone II (USA)
Final Zone II (USA)	364333fd	5079	Final Zone II (USA)
Flash Hiders (Japan)	4a412269	4150	Flash Hiders (Japan)
Forgotten Worlds (Japan)	5af24e61	2502	Forgotten Worlds (USA) (En,Ja)
Forgotten Worlds (USA) (En,Ja)	7b70bc9c	2652	Forgotten Worlds (USA) (En,Ja)
Formation Soccer 95 della Serie A (Japan)	71449c2d	3577	Formation Soccer 95 della Serie A (Japan)
Fushigi no Umi no Nadia - The Secret of Blue Water (Japan)	29eb4928	1263	Fushigi no Umi no Nadia - The Secret of Blue Water (Japan)
GS (Ghost Sweeper) Mikami (Japan)	2f5eb192	1964	GS (Ghost Sweeper) Mikami (Japan)
Gain Ground SX (Japan)	66e23543	1014	Gain Ground SX (Japan)
Galaxy Deka Gayvan (Japan)	c9510d2d	1768	Galaxy Deka Gayvan (Japan)
Garou Densetsu 2 - Aratanaru Tatakai (Japan) (Demo) (SABS)	2347693f	2809	Garou Densetsu 2 - Aratanaru Tatakai (Japan) (FABT, FACT, FAET, FAFT)
Garou Densetsu 2 - Aratanaru Tatakai (Japan) (FABT, FACT, FAET, FAFT)	19891f5d	2899	Garou Densetsu 2 - Aratanaru Tatakai (Japan) (FABT, FACT, FAET, FAFT)
Garou Densetsu Special (Japan) (Demo)	dc58cade	2449	Garou Densetsu Special (Japan) (FABT)
Garou Densetsu Special (Japan) (FABT)	8233ee8d	2586	Garou Densetsu Special (Japan) (FABT)
Gate of Thunder (Japan) (FACT, FADT)	b5cc9fd7	2023	Gate of Thunder (Japan) (FACT, FADT)
Gate of Thunder + Bonk's Adventure + Bonk's Revenge (USA)	abfa3787	3194	Gate of Thunder + Bonk's Adventure + Bonk's Revenge (USA)
Genocide (Japan)	5d67ba5c	2214	Genocide (Japan)
Gensou Tairiku Auleria (Japan)	cae07994	3366	Gensou Tairiku Auleria (Japan)
Ginga Fukei Densetsu Sapphire (Japan)	f63cbcbd	1955	Ginga Fukei Densetsu Sapphire (Japan)
Ginga Fukei Densetsu Sapphire (Japan) (Reprint)	5fbfb2b4	2401	Ginga Fukei Densetsu Sapphire (Japan)
Ginga Ojousama Densetsu Yuna (Japan) (Demo)	948a38b3	1077	Ginga Ojousama Densetsu Yuna (Japan) (FAFT)
Ginga Ojousama Densetsu Yuna (Japan) (FAAT, FABT, FACT)	891a95a1	1349	Ginga Ojousama Densetsu Yuna (Japan) (FAFT)
Ginga Ojousama Densetsu Yuna (Japan) (FAFT)	34be6b8b	1252	Ginga Ojousama Densetsu Yuna (Japan) (FAFT)
Ginga Ojousama Densetsu Yuna 2 - Eien no Princess (Japan) (FAAT)	a1cdf097	3230	Ginga Ojousama Densetsu Yuna 2 - Eien no Princess (Japan) (FAAT)
